,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
164,Milwaukee Bucks,Boston Celtics,22,25,43,27,35,27,32,19,25.12.2021
165,Boston Celtics,Cleveland Cavaliers,31,32,22,26,26,22,25,28,23.12.2021
166,Boston Celtics,Philadelphia 76ers,20,29,31,23,28,23,24,33,21.12.2021
167,Boston Celtics,New York Knicks,32,30,24,28,18,29,41,19,19.12.2021
168,Boston Celtics,Golden State Warriors,26,28,27,26,34,34,14,29,18.12.2021
169,Boston Celtics,Milwaukee Bucks,21,30,34,32,30,20,24,29,14.12.2021
170,Phoenix Suns,Boston Celtics,25,32,27,27,24,15,30,21,11.12.2021
171,Los Angeles Clippers,Boston Celtics,24,39,24,27,28,23,27,33,09.12.2021
172,Los Angeles Lakers,Boston Celtics,31,29,31,26,33,22,20,27,08.12.2021
173,Portland Trail Blazers,Boston Celtics,23,35,26,33,38,26,39,42,05.12.2021
174,Utah Jazz,Boston Celtics,38,21,41,37,25,31,41,33,04.12.2021
175,Boston Celtics,Philadelphia 76ers,21,23,20,24,20,20,23,24,02.12.2021
176,Toronto Raptors,Boston Celtics,26,25,25,21,27,27,26,29,29.11.2021
177,San Antonio Spurs,Boston Celtics,30,22,18,26,14,23,26,25,27.11.2021
178,Boston Celtics,Brooklyn Nets,22,27,27,28,29,33,35,26,25.11.2021
179,Boston Celtics,Houston Rockets,22,30,34,22,21,26,16,27,23.11.2021
180,Boston Celtics,Oklahoma City Thunder,30,28,31,22,23,22,29,31,21.11.2021
181,Boston Celtics,Los Angeles Lakers,30,30,33,37,38,23,21,26,20.11.2021
182,Atlanta Hawks,Boston Celtics,30,28,33,19,29,20,28,22,18.11.2021
183,Cleveland Cavaliers,Boston Celtics,22,17,25,28,19,18,28,33,16.11.2021
184,Cleveland Cavaliers,Boston Celtics,9,29,24,29,20,32,22,15,14.11.2021
185,Boston Celtics,Milwaukee Bucks,30,21,37,20,30,25,26,27,"13.11.2021
AOT"
186,Boston Celtics,Toronto Raptors,33,29,18,24,25,21,22,20,11.11.2021
187,Dallas Mavericks,Boston Celtics,29,28,22,28,15,25,32,32,07.11.2021
188,Miami Heat,Boston Celtics,24,9,24,21,18,33,24,20,05.11.2021
189,Orlando Magic,Boston Celtics,28,18,10,23,26,18,31,17,04.11.2021
