,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
253,Dallas Mavericks,Minnesota Timberwolves,43,28,24,32,22,29,26,45,09.02.2021
254,Dallas Mavericks,Golden State Warriors,35,37,34,28,31,33,37,31,07.02.2021
255,Dallas Mavericks,Golden State Warriors,34,42,20,20,36,38,36,37,05.02.2021
256,Atlanta Hawks,Dallas Mavericks,22,34,27,33,26,27,35,34,04.02.2021
257,Dallas Mavericks,Phoenix Suns,22,31,29,26,22,25,30,32,02.02.2021
258,Dallas Mavericks,Phoenix Suns,28,27,27,23,29,26,22,34,31.01.2021
259,Utah Jazz,Dallas Mavericks,37,24,33,26,12,33,23,33,30.01.2021
260,Utah Jazz,Dallas Mavericks,32,37,31,16,19,29,30,26,28.01.2021
261,Dallas Mavericks,Denver Nuggets,31,27,36,19,38,32,22,25,26.01.2021
262,Dallas Mavericks,Houston Rockets,27,32,24,25,38,32,34,29,24.01.2021
263,San Antonio Spurs,Dallas Mavericks,34,24,27,32,37,31,27,27,23.01.2021
264,Indiana Pacers,Dallas Mavericks,28,35,29,20,37,28,28,31,21.01.2021
265,Toronto Raptors,Dallas Mavericks,22,25,34,35,18,29,25,21,19.01.2021
266,Dallas Mavericks,Chicago Bulls,23,29,23,26,27,40,22,28,17.01.2021
267,Milwaukee Bucks,Dallas Mavericks,30,25,29,28,23,24,34,28,16.01.2021
268,Charlotte Hornets,Dallas Mavericks,16,27,29,21,32,28,27,17,14.01.2021
269,Dallas Mavericks,Orlando Magic,36,20,29,27,27,23,25,23,10.01.2021
270,Denver Nuggets,Dallas Mavericks,28,24,26,31,22,21,33,33,"08.01.2021
AOT"
271,Houston Rockets,Dallas Mavericks,21,28,28,23,33,28,23,29,05.01.2021
272,Chicago Bulls,Dallas Mavericks,31,28,27,32,31,29,21,27,04.01.2021
273,Dallas Mavericks,Miami Heat,20,26,27,20,16,15,22,30,02.01.2021
274,Dallas Mavericks,Charlotte Hornets,29,28,12,30,36,32,30,20,31.12.2020
275,Los Angeles Clippers,Dallas Mavericks,13,14,30,16,36,41,27,20,27.12.2020
276,Los Angeles Lakers,Dallas Mavericks,33,36,30,39,30,27,28,30,26.12.2020
277,Phoenix Suns,Dallas Mavericks,23,30,24,29,22,23,26,31,24.12.2020
278,Dallas Mavericks,Minnesota Timberwolves,33,35,30,16,37,24,22,31,"18.12.2020
AOT"
279,Milwaukee Bucks,Dallas Mavericks,28,41,24,19,32,27,36,33,15.12.2020
