,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
92,Golden State Warriors,Denver Nuggets,30,18,22,32,25,23,30,20,28.04.2022
93,Denver Nuggets,Golden State Warriors,26,37,35,28,21,31,37,32,24.04.2022
94,Denver Nuggets,Golden State Warriors,32,27,30,24,34,35,18,31,22.04.2022
95,Golden State Warriors,Denver Nuggets,25,32,44,25,26,25,30,25,19.04.2022
96,Golden State Warriors,Denver Nuggets,26,32,32,33,27,20,23,37,17.04.2022
97,Denver Nuggets,Los Angeles Lakers,33,36,39,27,36,33,26,40,"11.04.2022
AOT"
98,Denver Nuggets,Memphis Grizzlies,34,36,35,17,30,23,25,31,08.04.2022
99,Denver Nuggets,San Antonio Spurs,30,14,35,18,32,32,21,31,06.04.2022
100,Los Angeles Lakers,Denver Nuggets,28,33,33,24,24,38,33,34,03.04.2022
101,Denver Nuggets,Minnesota Timberwolves,35,30,29,36,40,30,28,38,02.04.2022
102,Indiana Pacers,Denver Nuggets,15,38,38,27,43,26,22,34,31.03.2022
103,Charlotte Hornets,Denver Nuggets,30,27,27,25,32,24,37,20,29.03.2022
104,Denver Nuggets,Oklahoma City Thunder,32,26,29,26,25,24,27,31,27.03.2022
105,Denver Nuggets,Phoenix Suns,31,37,38,24,31,35,38,36,25.03.2022
106,Denver Nuggets,Los Angeles Clippers,37,35,27,28,27,34,27,27,23.03.2022
107,Denver Nuggets,Boston Celtics,27,16,32,29,33,35,30,26,21.03.2022
108,Cleveland Cavaliers,Denver Nuggets,31,21,26,29,29,34,24,20,"19.03.2022
AOT"
109,Washington Wizards,Denver Nuggets,28,24,29,28,34,39,31,23,17.03.2022
110,Philadelphia 76ers,Denver Nuggets,37,21,30,22,22,31,28,33,15.03.2022
111,Denver Nuggets,Toronto Raptors,25,38,36,16,28,37,28,34,13.03.2022
112,Denver Nuggets,Golden State Warriors,29,31,24,18,30,21,37,25,11.03.2022
113,Sacramento Kings,Denver Nuggets,29,22,26,23,32,31,17,26,10.03.2022
114,Denver Nuggets,Golden State Warriors,40,31,33,27,31,38,32,23,08.03.2022
115,Denver Nuggets,New Orleans Pelicans,35,27,22,40,19,38,37,30,"07.03.2022
AOT"
116,Denver Nuggets,Houston Rockets,25,26,36,29,26,20,24,31,05.03.2022
117,Denver Nuggets,Oklahoma City Thunder,24,33,22,28,24,31,31,33,03.03.2022
118,Portland Trail Blazers,Denver Nuggets,27,21,22,22,32,33,21,38,28.02.2022
119,Denver Nuggets,Sacramento Kings,38,21,26,30,30,29,26,25,27.02.2022
120,Sacramento Kings,Denver Nuggets,25,33,29,23,35,28,29,36,25.02.2022
121,Golden State Warriors,Denver Nuggets,33,30,23,30,25,29,24,39,17.02.2022
122,Denver Nuggets,Orlando Magic,29,24,32,36,14,26,30,41,15.02.2022
123,Toronto Raptors,Denver Nuggets,25,32,29,23,31,25,27,27,13.02.2022
124,Boston Celtics,Denver Nuggets,30,21,25,32,32,28,19,23,12.02.2022
125,Denver Nuggets,New York Knicks,40,43,28,21,36,24,34,21,09.02.2022
126,Denver Nuggets,Brooklyn Nets,39,37,31,17,40,35,16,13,06.02.2022
127,Denver Nuggets,New Orleans Pelicans,29,23,30,23,27,24,31,31,05.02.2022
128,Utah Jazz,Denver Nuggets,28,32,22,26,30,31,18,25,03.02.2022
129,Minnesota Timberwolves,Denver Nuggets,30,39,31,30,28,23,27,37,02.02.2022
130,Milwaukee Bucks,Denver Nuggets,30,27,24,19,33,32,38,33,31.01.2022
131,New Orleans Pelicans,Denver Nuggets,17,31,30,27,26,24,36,30,29.01.2022
132,Brooklyn Nets,Denver Nuggets,28,37,26,27,29,25,42,28,27.01.2022
133,Detroit Pistons,Denver Nuggets,32,27,26,20,34,35,28,13,26.01.2022
134,Denver Nuggets,Detroit Pistons,29,31,32,25,30,30,16,35,24.01.2022
135,Denver Nuggets,Memphis Grizzlies,28,35,29,26,37,31,30,24,22.01.2022
136,Denver Nuggets,Los Angeles Clippers,29,18,34,33,25,34,22,33,"20.01.2022
AOT"
137,Denver Nuggets,Utah Jazz,33,25,30,14,37,31,23,34,17.01.2022
138,Denver Nuggets,Los Angeles Lakers,34,39,29,31,29,31,19,17,16.01.2022
139,Denver Nuggets,Portland Trail Blazers,41,31,29,39,28,27,25,28,14.01.2022
140,Los Angeles Clippers,Denver Nuggets,16,12,27,32,18,23,25,19,12.01.2022
141,Oklahoma City Thunder,Denver Nuggets,23,26,29,17,36,25,19,19,10.01.2022
142,Denver Nuggets,Sacramento Kings,35,31,30,25,23,31,31,26,08.01.2022
143,Denver Nuggets,Utah Jazz,26,30,22,31,26,31,31,27,06.01.2022
144,Dallas Mavericks,Denver Nuggets,24,22,23,34,20,17,26,26,04.01.2022
145,Houston Rockets,Denver Nuggets,31,24,19,37,30,47,22,25,02.01.2022
146,Golden State Warriors,Denver Nuggets,16,20,25,25,31,29,14,15,29.12.2021
147,Los Angeles Clippers,Denver Nuggets,30,25,28,17,32,32,15,24,27.12.2021
148,Denver Nuggets,Charlotte Hornets,26,39,29,13,27,25,25,38,24.12.2021
149,Oklahoma City Thunder,Denver Nuggets,28,32,28,20,18,34,14,28,23.12.2021
150,Atlanta Hawks,Denver Nuggets,26,28,33,28,29,43,34,27,18.12.2021
151,Denver Nuggets,Minnesota Timberwolves,32,29,27,19,40,35,33,16,16.12.2021
152,Denver Nuggets,Washington Wizards,29,30,32,22,22,19,29,37,14.12.2021
153,San Antonio Spurs,Denver Nuggets,29,27,18,38,28,44,31,24,12.12.2021
154,San Antonio Spurs,Denver Nuggets,37,37,26,23,29,36,25,21,10.12.2021
155,New Orleans Pelicans,Denver Nuggets,33,24,20,28,35,29,16,25,"09.12.2021
AOT"
156,Chicago Bulls,Denver Nuggets,18,28,31,32,27,22,22,26,07.12.2021
157,New York Knicks,Denver Nuggets,25,24,22,28,30,30,32,21,04.12.2021
158,Orlando Magic,Denver Nuggets,15,32,32,29,29,34,20,20,02.12.2021
159,Miami Heat,Denver Nuggets,23,20,35,33,32,31,32,25,30.11.2021
160,Denver Nuggets,Milwaukee Bucks,16,31,26,36,27,31,32,30,27.11.2021
161,Portland Trail Blazers,Denver Nuggets,33,33,24,29,27,25,27,21,24.11.2021
162,Phoenix Suns,Denver Nuggets,48,25,27,26,28,32,18,19,22.11.2021
163,Denver Nuggets,Chicago Bulls,30,22,26,30,30,23,35,26,20.11.2021
164,Denver Nuggets,Philadelphia 76ers,23,29,17,20,24,34,29,16,19.11.2021
165,Dallas Mavericks,Denver Nuggets,35,14,30,32,32,26,25,18,16.11.2021
166,Denver Nuggets,Portland Trail Blazers,33,34,24,33,18,35,26,16,15.11.2021
167,Denver Nuggets,Atlanta Hawks,32,17,30,26,25,21,23,27,13.11.2021
168,Denver Nuggets,Indiana Pacers,23,21,25,32,20,24,21,33,11.11.2021
169,Denver Nuggets,Miami Heat,30,34,27,22,25,24,21,26,09.11.2021
170,Denver Nuggets,Houston Rockets,26,20,26,23,27,20,24,23,06.11.2021
171,Memphis Grizzlies,Denver Nuggets,37,19,22,30,19,36,28,23,04.11.2021
172,Memphis Grizzlies,Denver Nuggets,31,29,22,24,26,32,15,24,02.11.2021
173,Minnesota Timberwolves,Denver Nuggets,32,15,26,18,23,20,26,24,31.10.2021
174,Denver Nuggets,Dallas Mavericks,29,25,33,19,21,23,12,19,30.10.2021
175,Utah Jazz,Denver Nuggets,35,31,25,31,31,33,26,20,27.10.2021
176,Denver Nuggets,Cleveland Cavaliers,24,22,24,17,29,21,25,24,26.10.2021
177,Denver Nuggets,San Antonio Spurs,26,27,26,23,22,28,20,26,23.10.2021
178,Phoenix Suns,Denver Nuggets,20,38,24,16,26,25,34,25,21.10.2021
179,Oklahoma City Thunder,Denver Nuggets,30,20,33,19,26,30,21,25,"15.10.2021
AOT"
180,Oklahoma City Thunder,Denver Nuggets,29,24,31,24,23,25,24,27,14.10.2021
181,Denver Nuggets,Minnesota Timberwolves,26,23,34,18,19,28,29,25,"09.10.2021
AOT"
182,Golden State Warriors,Denver Nuggets,26,37,21,34,39,23,27,27,07.10.2021
183,Los Angeles Clippers,Denver Nuggets,30,24,18,31,24,27,29,22,05.10.2021
