,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
114,Sacramento Kings,Phoenix Suns,26,33,28,23,22,27,34,27,"20.03.2022
AOT"
115,Phoenix Suns,Chicago Bulls,30,31,34,34,27,21,24,30,19.03.2022
116,Houston Rockets,Phoenix Suns,31,27,24,30,35,24,36,34,17.03.2022
117,New Orleans Pelicans,Phoenix Suns,29,30,26,30,33,34,31,33,16.03.2022
118,Phoenix Suns,Los Angeles Lakers,48,31,40,21,22,34,34,21,14.03.2022
119,Phoenix Suns,Toronto Raptors,24,28,30,30,30,26,40,21,12.03.2022
120,Miami Heat,Phoenix Suns,27,28,19,16,29,28,34,20,10.03.2022
121,Orlando Magic,Phoenix Suns,22,21,28,28,28,25,26,23,09.03.2022
122,Milwaukee Bucks,Phoenix Suns,30,30,31,41,33,30,27,32,06.03.2022
123,Phoenix Suns,New York Knicks,26,32,23,34,24,31,38,21,05.03.2022
124,Phoenix Suns,Portland Trail Blazers,29,34,29,28,28,20,21,21,03.03.2022
125,Phoenix Suns,Utah Jazz,32,28,29,25,32,24,38,24,27.02.2022
126,Phoenix Suns,New Orleans Pelicans,22,28,31,21,31,22,42,22,26.02.2022
127,Oklahoma City Thunder,Phoenix Suns,14,31,32,27,31,17,37,39,25.02.2022
128,Phoenix Suns,Houston Rockets,27,32,30,35,32,35,28,26,17.02.2022
129,Phoenix Suns,Los Angeles Clippers,22,31,28,22,26,21,25,24,16.02.2022
130,Phoenix Suns,Orlando Magic,36,31,33,32,26,27,25,27,13.02.2022
131,Phoenix Suns,Milwaukee Bucks,31,33,33,34,34,22,21,30,11.02.2022
132,Philadelphia 76ers,Phoenix Suns,25,34,25,25,29,26,28,31,09.02.2022
133,Chicago Bulls,Phoenix Suns,29,20,34,41,36,31,35,25,08.02.2022
134,Washington Wizards,Phoenix Suns,21,11,19,29,33,26,26,10,06.02.2022
135,Atlanta Hawks,Phoenix Suns,32,32,36,24,30,31,30,24,04.02.2022
136,Phoenix Suns,Brooklyn Nets,39,26,26,30,29,29,24,29,02.02.2022
137,Phoenix Suns,San Antonio Spurs,23,27,29,36,31,24,36,19,31.01.2022
138,Phoenix Suns,Minnesota Timberwolves,40,34,26,34,32,34,27,31,29.01.2022
139,Utah Jazz,Phoenix Suns,18,30,16,33,39,11,24,31,27.01.2022
140,Phoenix Suns,Utah Jazz,31,27,27,30,21,35,31,22,25.01.2022
141,Phoenix Suns,Indiana Pacers,24,35,33,21,25,29,20,29,23.01.2022
142,Dallas Mavericks,Phoenix Suns,26,27,29,19,22,23,29,35,21.01.2022
143,San Antonio Spurs,Phoenix Suns,29,27,35,16,32,27,28,34,18.01.2022
144,Detroit Pistons,Phoenix Suns,35,19,28,26,39,25,39,32,16.01.2022
145,Indiana Pacers,Phoenix Suns,19,19,38,18,23,23,34,32,15.01.2022
146,Toronto Raptors,Phoenix Suns,31,17,23,24,23,23,23,30,12.01.2022
147,Phoenix Suns,Miami Heat,29,21,29,21,33,38,27,25,09.01.2022
148,Phoenix Suns,Los Angeles Clippers,21,35,19,31,20,20,26,23,07.01.2022
149,New Orleans Pelicans,Phoenix Suns,31,23,30,26,42,22,31,28,05.01.2022
150,Charlotte Hornets,Phoenix Suns,27,20,27,25,36,37,33,27,03.01.2022
151,Boston Celtics,Phoenix Suns,32,35,33,23,20,21,36,31,31.12.2021
152,Phoenix Suns,Oklahoma City Thunder,33,27,25,30,23,29,29,16,30.12.2021
153,Phoenix Suns,Memphis Grizzlies,24,24,27,38,25,35,29,25,28.12.2021
154,Phoenix Suns,Golden State Warriors,27,35,22,23,33,25,26,32,25.12.2021
155,Phoenix Suns,Oklahoma City Thunder,29,16,37,31,17,31,21,32,24.12.2021
156,Los Angeles Lakers,Phoenix Suns,25,27,21,17,24,30,31,23,22.12.2021
157,Phoenix Suns,Charlotte Hornets,37,32,39,29,15,32,33,26,20.12.2021
158,Phoenix Suns,Washington Wizards,31,31,27,29,23,27,21,27,17.12.2021
159,Portland Trail Blazers,Phoenix Suns,21,22,32,27,32,17,24,29,"15.12.2021
AOT"
160,Los Angeles Clippers,Phoenix Suns,27,29,23,32,21,23,25,26,14.12.2021
161,Phoenix Suns,Boston Celtics,25,32,27,27,24,15,30,21,11.12.2021
162,Phoenix Suns,San Antonio Spurs,26,25,28,29,33,15,22,34,07.12.2021
163,Golden State Warriors,Phoenix Suns,28,23,29,38,21,27,20,28,04.12.2021
164,Phoenix Suns,Detroit Pistons,30,39,18,27,18,33,30,22,03.12.2021
165,Phoenix Suns,Golden State Warriors,31,25,24,24,35,19,24,18,01.12.2021
166,Brooklyn Nets,Phoenix Suns,20,26,26,35,34,22,34,23,28.11.2021
167,New York Knicks,Phoenix Suns,27,17,27,26,33,24,31,30,27.11.2021
168,Cleveland Cavaliers,Phoenix Suns,33,33,20,29,36,25,26,33,25.11.2021
169,San Antonio Spurs,Phoenix Suns,20,24,31,36,24,33,33,25,23.11.2021
170,Phoenix Suns,Denver Nuggets,48,25,27,26,28,32,18,19,22.11.2021
171,Phoenix Suns,Dallas Mavericks,27,28,24,33,24,27,33,20,20.11.2021
172,Phoenix Suns,Dallas Mavericks,25,20,23,37,22,24,27,25,18.11.2021
173,Minnesota Timberwolves,Phoenix Suns,21,18,23,34,18,22,26,33,16.11.2021
174,Houston Rockets,Phoenix Suns,23,21,19,26,27,24,29,35,15.11.2021
175,Memphis Grizzlies,Phoenix Suns,23,20,21,30,36,26,30,27,13.11.2021
176,Phoenix Suns,Portland Trail Blazers,27,33,27,32,26,21,30,32,11.11.2021
177,Sacramento Kings,Phoenix Suns,28,36,12,28,34,33,31,11,09.11.2021
178,Phoenix Suns,Atlanta Hawks,25,34,27,35,26,32,40,19,07.11.2021
179,Phoenix Suns,Houston Rockets,36,20,37,30,30,31,25,25,05.11.2021
180,Phoenix Suns,New Orleans Pelicans,22,26,28,36,36,23,23,18,03.11.2021
181,Phoenix Suns,Cleveland Cavaliers,24,26,28,23,31,15,19,27,31.10.2021
182,Phoenix Suns,Sacramento Kings,29,32,15,31,23,30,29,28,28.10.2021
183,Portland Trail Blazers,Phoenix Suns,30,37,39,28,24,23,34,24,24.10.2021
184,Los Angeles Lakers,Phoenix Suns,26,18,23,38,23,34,37,21,23.10.2021
185,Phoenix Suns,Denver Nuggets,20,38,24,16,26,25,34,25,21.10.2021
186,Phoenix Suns,Portland Trail Blazers,23,36,34,26,11,27,22,14,13.10.2021
187,Los Angeles Lakers,Phoenix Suns,18,26,20,30,28,23,37,35,11.10.2021
188,Phoenix Suns,Los Angeles Lakers,27,35,40,15,21,24,29,31,06.10.2021
189,Sacramento Kings,Phoenix Suns,30,31,29,27,23,24,24,35,05.10.2021
190,Phoenix Suns,Cleveland Cavaliers,20,15,27,23,18,25,21,24,16.08.2021
191,Phoenix Suns,Portland Trail Blazers,20,19,20,20,15,21,18,16,15.08.2021
192,Denver Nuggets,Phoenix Suns,23,20,24,17,20,21,26,23,13.08.2021
193,Utah Jazz,Phoenix Suns,11,25,12,15,11,16,12,18,10.08.2021
194,Phoenix Suns,Los Angeles Lakers,12,16,28,16,14,16,19,24,09.08.2021
195,Milwaukee Bucks,Phoenix Suns,29,13,35,28,16,31,30,21,21.07.2021
196,Phoenix Suns,Milwaukee Bucks,37,24,29,29,21,43,36,23,18.07.2021
197,Milwaukee Bucks,Phoenix Suns,20,32,24,33,23,29,30,21,15.07.2021
198,Milwaukee Bucks,Phoenix Suns,25,35,38,22,28,17,31,24,12.07.2021
