,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
167,Boston Celtics,Philadelphia 76ers,21,23,20,24,20,20,23,24,02.12.2021
168,Philadelphia 76ers,Orlando Magic,31,23,27,20,19,24,35,18,30.11.2021
169,Philadelphia 76ers,Minnesota Timberwolves,20,21,29,30,35,21,16,28,"28.11.2021
AOT"
170,Golden State Warriors,Philadelphia 76ers,23,29,34,30,34,27,23,12,25.11.2021
171,Sacramento Kings,Philadelphia 76ers,33,19,30,12,28,27,22,25,23.11.2021
172,Portland Trail Blazers,Philadelphia 76ers,30,25,31,32,25,21,32,33,21.11.2021
173,Denver Nuggets,Philadelphia 76ers,23,29,17,20,24,34,29,16,19.11.2021
174,Utah Jazz,Philadelphia 76ers,30,33,34,23,28,19,19,19,17.11.2021
175,Indiana Pacers,Philadelphia 76ers,32,38,24,24,25,35,22,31,14.11.2021
176,Philadelphia 76ers,Toronto Raptors,30,27,21,31,27,25,29,34,12.11.2021
177,Philadelphia 76ers,Milwaukee Bucks,39,19,35,16,30,31,30,27,10.11.2021
178,Philadelphia 76ers,New York Knicks,21,23,25,27,28,30,14,31,09.11.2021
179,Chicago Bulls,Philadelphia 76ers,21,26,30,28,22,35,27,30,07.11.2021
180,Detroit Pistons,Philadelphia 76ers,32,34,16,16,31,32,23,23,05.11.2021
181,Philadelphia 76ers,Chicago Bulls,29,29,26,19,19,25,28,26,04.11.2021
182,Philadelphia 76ers,Portland Trail Blazers,27,27,32,27,21,32,28,22,02.11.2021
183,Philadelphia 76ers,Atlanta Hawks,28,32,29,33,15,31,23,25,31.10.2021
184,Philadelphia 76ers,Detroit Pistons,21,31,27,31,22,24,21,35,29.10.2021
185,New York Knicks,Philadelphia 76ers,23,39,28,22,26,16,30,27,27.10.2021
186,Oklahoma City Thunder,Philadelphia 76ers,26,25,27,25,36,23,28,28,25.10.2021
187,Philadelphia 76ers,Brooklyn Nets,34,28,29,18,28,27,30,29,23.10.2021
188,New Orleans Pelicans,Philadelphia 76ers,25,28,17,27,29,24,28,36,21.10.2021
189,Detroit Pistons,Philadelphia 76ers,29,37,25,21,26,29,27,26,16.10.2021
190,Philadelphia 76ers,Brooklyn Nets,37,31,32,15,25,24,24,31,12.10.2021
191,Philadelphia 76ers,Toronto Raptors,27,44,27,27,22,33,25,33,08.10.2021
192,Toronto Raptors,Philadelphia 76ers,28,39,33,23,25,29,23,30,05.10.2021
193,Philadelphia 76ers,Utah Jazz,25,21,26,31,24,25,20,29,17.08.2021
194,Philadelphia 76ers,Minnesota Timberwolves,20,24,19,28,18,23,23,27,"16.08.2021
AOT"
195,Boston Celtics,Philadelphia 76ers,28,20,30,22,21,18,14,27,14.08.2021
196,Atlanta Hawks,Philadelphia 76ers,23,20,21,22,14,21,29,22,"13.08.2021
AOT"
197,Philadelphia 76ers,Dallas Mavericks,31,26,20,18,14,17,17,25,09.08.2021
198,Philadelphia 76ers,Atlanta Hawks,28,18,25,25,25,23,28,27,21.06.2021
199,Atlanta Hawks,Philadelphia 76ers,29,22,25,23,22,25,33,24,19.06.2021
200,Philadelphia 76ers,Atlanta Hawks,38,24,25,19,24,16,29,40,17.06.2021
201,Atlanta Hawks,Philadelphia 76ers,20,29,31,23,28,34,20,18,15.06.2021
202,Atlanta Hawks,Philadelphia 76ers,20,36,19,36,28,33,34,32,12.06.2021
203,Philadelphia 76ers,Atlanta Hawks,33,24,34,27,20,35,29,18,09.06.2021
204,Philadelphia 76ers,Atlanta Hawks,27,27,29,41,42,32,25,29,06.06.2021
205,Philadelphia 76ers,Washington Wizards,29,36,38,26,29,34,31,18,03.06.2021
206,Washington Wizards,Philadelphia 76ers,28,32,32,30,31,30,19,34,01.06.2021
207,Washington Wizards,Philadelphia 76ers,28,30,28,17,36,36,37,23,30.05.2021
208,Philadelphia 76ers,Washington Wizards,35,36,23,26,24,33,23,15,27.05.2021
209,Philadelphia 76ers,Washington Wizards,27,34,38,26,28,34,31,25,23.05.2021
210,Philadelphia 76ers,Orlando Magic,32,28,39,29,26,39,25,27,17.05.2021
211,Philadelphia 76ers,Orlando Magic,27,39,30,26,24,19,26,28,15.05.2021
