,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
222,Atlanta Hawks,Indiana Pacers,35,31,28,35,23,34,33,27,18.04.2021
223,Atlanta Hawks,Milwaukee Bucks,29,23,30,27,33,31,30,26,16.04.2021
224,Toronto Raptors,Atlanta Hawks,27,27,24,25,28,38,24,18,14.04.2021
225,Charlotte Hornets,Atlanta Hawks,20,25,32,24,33,19,23,30,11.04.2021
226,Atlanta Hawks,Chicago Bulls,25,28,33,34,33,33,18,24,10.04.2021
227,Atlanta Hawks,Memphis Grizzlies,34,30,23,26,29,38,43,21,08.04.2021
228,Atlanta Hawks,New Orleans Pelicans,25,36,46,16,29,32,29,17,07.04.2021
229,Atlanta Hawks,Golden State Warriors,24,33,22,38,24,35,23,29,05.04.2021
230,New Orleans Pelicans,Atlanta Hawks,34,20,25,24,28,27,39,32,03.04.2021
231,San Antonio Spurs,Atlanta Hawks,22,26,32,30,32,22,30,26,"02.04.2021
AOT"
232,Phoenix Suns,Atlanta Hawks,30,34,25,28,27,25,33,25,31.03.2021
233,Denver Nuggets,Atlanta Hawks,31,34,32,29,35,20,24,23,29.03.2021
234,Golden State Warriors,Atlanta Hawks,26,26,32,24,33,37,30,24,27.03.2021
235,Sacramento Kings,Atlanta Hawks,29,28,28,25,27,30,17,34,25.03.2021
236,Los Angeles Clippers,Atlanta Hawks,30,18,34,37,29,34,27,20,23.03.2021
237,Los Angeles Lakers,Atlanta Hawks,25,28,12,29,28,24,22,25,20.03.2021
238,Atlanta Hawks,Oklahoma City Thunder,31,30,30,25,21,20,26,26,19.03.2021
239,Houston Rockets,Atlanta Hawks,22,36,34,15,35,38,20,26,17.03.2021
240,Atlanta Hawks,Cleveland Cavaliers,26,23,20,31,22,24,20,16,15.03.2021
241,Atlanta Hawks,Sacramento Kings,22,39,37,23,33,18,30,25,14.03.2021
242,Toronto Raptors,Atlanta Hawks,26,33,35,26,37,27,20,37,12.03.2021
243,Orlando Magic,Atlanta Hawks,39,22,29,22,27,15,36,37,04.03.2021
244,Miami Heat,Atlanta Hawks,17,20,29,14,23,21,19,31,03.03.2021
245,Miami Heat,Atlanta Hawks,26,28,24,31,21,23,33,22,01.03.2021
246,Oklahoma City Thunder,Atlanta Hawks,31,32,33,22,33,22,25,29,27.02.2021
247,Atlanta Hawks,Boston Celtics,40,32,27,28,27,22,29,34,25.02.2021
248,Cleveland Cavaliers,Atlanta Hawks,28,30,26,28,27,28,29,27,24.02.2021
249,Atlanta Hawks,Denver Nuggets,27,37,29,30,33,23,20,39,22.02.2021
250,Boston Celtics,Atlanta Hawks,33,33,32,23,22,19,32,36,20.02.2021
251,Boston Celtics,Atlanta Hawks,35,21,25,33,33,29,28,32,18.02.2021
252,New York Knicks,Atlanta Hawks,39,27,29,28,28,35,27,22,16.02.2021
